UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Barack Obama,@BarackObama,2012-06-28T00:57:12.000Z,"Barack Obama
@BarackObama
·
Jun 27, 2012","“This election will affect our generation for the rest of our lives.”—Nicholas on why he’s an #Obama2012 donor: http://OFA.BO/S2Kooc
148
412
119",,148,412,119,[],https://twitter.com/BarackObama/status/218145993588350977
Barack Obama,@BarackObama,2012-06-30T20:44:52.000Z,"Barack Obama
@BarackObama
·
Jun 30, 2012","President Obama is hitting the campaign trail next week—and he’s saving seats on his bus for you and a guest: http://OFA.BO/pYykeH
76
181
84",,76,181,84,[],https://twitter.com/BarackObama/status/219169656873820160
Barack Obama,@BarackObama,2012-06-28T19:01:47.000Z,"Barack Obama
@BarackObama
·
Jun 28, 2012","“Before the ACA, I felt totally helpless. And I now feel like there’s someone looking out for us.”—Rebecca, NC: http://OFA.BO/9yRwVt
83
215
91",,83,215,91,[],https://twitter.com/BarackObama/status/218418937182957568
Barack Obama,@BarackObama,2012-06-30T19:20:09.000Z,"Barack Obama
@BarackObama
·
Jun 30, 2012","Deadline deal: Donate $10 or more to this campaign before midnight, get an #Obama2012 car magnet. It's that easy: http://OFA.BO/qEvmoB
94
213
83",,94,213,83,[],https://twitter.com/BarackObama/status/219148336932986883
Barack Obama,@BarackObama,2012-06-30T21:18:35.000Z,"Barack Obama
@BarackObama
·
Jun 30, 2012","As a follow-up to Zoe’s #ACA story, her parents sent us her (pretty cute) reaction to Thursday’s ruling: http://OFA.BO/5vmW5b
56
138
90",,56,138,90,[],https://twitter.com/BarackObama/status/219178138897358848
Barack Obama,@BarackObama,2012-06-29T21:35:23.000Z,"Barack Obama
@BarackObama
·
Jun 29, 2012","Will special interests and super PACs decide this election, or will regular Americans? Help close the gap: http://OFA.BO/W74yG3
130
253
97",,130,253,97,[],https://twitter.com/BarackObama/status/218819981960429568
Barack Obama,@BarackObama,2012-06-28T16:16:19.000Z,"Barack Obama
@BarackObama
·
Jun 28, 2012","We'll be live-tweeting the President's #ACA remarks on 
@Obama2012
—follow along for the latest.
58
147
59",,58,147,59,[],https://twitter.com/BarackObama/status/218377297022029827
Barack Obama,@BarackObama,2012-06-29T14:57:40.000Z,"Barack Obama
@BarackObama
·
Jun 29, 2012","Tomorrow’s our biggest fundraising deadline yet. Chip in $3 to help make sure we see four more years of progress: http://OFA.BO/4wc2A1
150
272
94",,150,272,94,[],https://twitter.com/BarackObama/status/218719891862208513
Barack Obama,@BarackObama,2012-06-29T22:15:43.000Z,"Barack Obama
@BarackObama
·
Jun 29, 2012","Before the #ACA, baby Jackson was almost denied insurance coverage because of a pre-existing condition—ear infections: http://OFA.BO/iRSvtK
85
296
82",,85,296,82,[],https://twitter.com/BarackObama/status/218830129760178177
Barack Obama,@BarackObama,2012-06-29T23:01:48.000Z,"Barack Obama
@BarackObama
·
Jun 29, 2012","RT 
@Obama2012
: See how the #ACA is making a difference in your state: http://OFA.BO/SNU69t
69
169
78",,69,169,78,[],https://twitter.com/BarackObama/status/218841728185151488
Barack Obama,@BarackObama,2012-06-28T18:22:32.000Z,"Barack Obama
@BarackObama
·
Jun 28, 2012","Upheld:
250
2,167
587",,250,"2,167",587,[],https://twitter.com/BarackObama/status/218409060578508802
Barack Obama,@BarackObama,2012-07-05T20:28:44.000Z,"Barack Obama
@BarackObama
·
Jul 5, 2012","High five.
159
1,260
631",,159,"1,260",631,[],https://twitter.com/BarackObama/status/220977531497619456
Barack Obama,@BarackObama,2012-07-04T20:20:08.000Z,"Barack Obama
@BarackObama
·
Jul 4, 2012","Happy Fourth, everyone:
580
2,582
1,077",,580,"2,582","1,077",[],https://twitter.com/BarackObama/status/220612979706699778
Barack Obama,@BarackObama,2012-07-04T01:41:56.000Z,"Barack Obama
@BarackObama
·
Jul 3, 2012","Summer is for the great outdoors:
389
846
537",,389,846,537,['https://pbs.twimg.com/media/Aw7GZkZCQAEPaKC?format=jpg&name=small'],https://twitter.com/BarackObama/status/220331574351249408
Barack Obama,@BarackObama,2012-07-04T16:52:48.000Z,"Barack Obama
@BarackObama
·
Jul 4, 2012","Here's to the country we love. Happy Fourth. -bo
527
3,558
788",,527,"3,558",788,[],https://twitter.com/BarackObama/status/220560807476477953
Barack Obama,@BarackObama,2012-07-03T01:10:57.000Z,"Barack Obama
@BarackObama
·
Jul 2, 2012","Peace of mind: Upheld.
163
528
201",,163,528,201,[],https://twitter.com/BarackObama/status/219961384224567297
Barack Obama,@BarackObama,2012-07-05T17:06:29.000Z,"Barack Obama
@BarackObama
·
Jul 5, 2012","POTUS: “I’m betting you’re not going to lose interest. I’m betting you’re not going to lose heart. I still believe in you.”
132
358
149",,132,358,149,[],https://twitter.com/BarackObama/status/220926635342434307
Barack Obama,@BarackObama,2012-07-03T23:18:26.000Z,"Barack Obama
@BarackObama
·
Jul 3, 2012","“I don’t know of any American president who has had a Swiss bank account.” http://OFA.BO/ZkahMT
326
1,553
259",,326,"1,553",259,[],https://twitter.com/BarackObama/status/220295464417894401
Barack Obama,@BarackObama,2012-07-03T18:38:12.000Z,"Barack Obama
@BarackObama
·
Jul 3, 2012","Investigating Mitt Romney's offshore accounts: http://OFA.BO/xYwgXJ
157
398
122",,157,398,122,[],https://twitter.com/BarackObama/status/220224944104161281
Barack Obama,@BarackObama,2012-07-05T19:13:53.000Z,"Barack Obama
@BarackObama
·
Jul 5, 2012","“When the American auto industry was on the brink of collapse, Gov. Romney said we should just let Detroit go bankrupt.”—President Obama
177
786
117",,177,786,117,[],https://twitter.com/BarackObama/status/220958700003794945
Barack Obama,@BarackObama,2012-07-03T15:21:37.000Z,"Barack Obama
@BarackObama
·
Jul 3, 2012","Get the facts on the Affordable Care Act—then share them with everyone you know: http://OFA.BO/wGiHBE
118
650
197",,118,650,197,[],https://twitter.com/BarackObama/status/220175471214723073
Barack Obama,@BarackObama,2012-07-05T16:33:45.000Z,"Barack Obama
@BarackObama
·
Jul 5, 2012","POTUS: ""I sure don’t agree with [Gov. Romney's] plan to keep giving tax breaks to companies that ship jobs overseas.""
129
410
101",,129,410,101,[],https://twitter.com/BarackObama/status/220918400594092032
Barack Obama,@BarackObama,2012-07-03T19:07:08.000Z,"Barack Obama
@BarackObama
·
Jul 3, 2012","FACT: In 2010, Romney reported having a $3 million Swiss bank account. http://OFA.BO/eMZxfU
247
539
96",,247,539,96,[],https://twitter.com/BarackObama/status/220232222752509952
Barack Obama,@BarackObama,2012-07-05T16:28:12.000Z,"Barack Obama
@BarackObama
·
Jul 5, 2012","""My opponent and his allies in Congress, they believe prosperity comes from the top down.""—President Obama
130
426
103",,130,426,103,[],https://twitter.com/BarackObama/status/220917002758397953
Barack Obama,@BarackObama,2012-07-05T19:20:43.000Z,"Barack Obama
@BarackObama
·
Jul 5, 2012","President Obama: ""Governor Romney’s experience has been in owning companies that were called 'pioneers' of outsourcing.""
111
393
79",,111,393,79,[],https://twitter.com/BarackObama/status/220960417705496577
Barack Obama,@BarackObama,2012-07-03T20:09:31.000Z,"Barack Obama
@BarackObama
·
Jul 3, 2012","Find out what President Obama's health care law means for you and your family with this easy-to-use tool: http://OFA.BO/nUjbGP
92
438
178",,92,438,178,[],https://twitter.com/BarackObama/status/220247921050918912
Barack Obama,@BarackObama,2012-07-04T00:24:39.000Z,"Barack Obama
@BarackObama
·
Jul 3, 2012","“We need to choose someone who invests in America, not in a Swiss bank account.”—VP 
@JoeBiden
 last week on Romney’s offshore finances
214
1,026
207",,214,"1,026",207,[],https://twitter.com/BarackObama/status/220312127758536706
Barack Obama,@BarackObama,2012-07-05T16:15:44.000Z,"Barack Obama
@BarackObama
·
Jul 5, 2012","President Obama in Ohio: ""The choice in this election could not be clearer, and the stakes could not be bigger.""
80
355
83",,80,355,83,[],https://twitter.com/BarackObama/status/220913863355400193
Barack Obama,@BarackObama,2012-07-05T16:52:41.000Z,"Barack Obama
@BarackObama
·
Jul 5, 2012","President Obama: ""I refused to let communities like this one go bankrupt. I was betting on the American worker.""
80
233
90",,80,233,90,[],https://twitter.com/BarackObama/status/220923163981262849
Barack Obama,@BarackObama,2012-07-02T20:46:29.000Z,"Barack Obama
@BarackObama
·
Jul 2, 2012","Test your knowledge on what health care reform does to help American families—then pass this quiz on to your friends: http://OFA.BO/DQ9Eiy
105
550
153",,105,550,153,[],https://twitter.com/BarackObama/status/219894836088680448
Barack Obama,@BarackObama,2012-07-04T01:05:50.000Z,"Barack Obama
@BarackObama
·
Jul 3, 2012","President Obama would give tax cuts to companies bringing jobs home. Mitt Romney would reward outsourcers: http://OFA.BO/5pU9Wn
180
670
125",,180,670,125,[],https://twitter.com/BarackObama/status/220322491728539650
Barack Obama,@BarackObama,2012-07-05T16:39:38.000Z,"Barack Obama
@BarackObama
·
Jul 5, 2012","RT 
@Obama2012
: President Obama: “We don’t need more top-down economics. We’ve tried it and it didn’t work.”
106
344
100",,106,344,100,[],https://twitter.com/BarackObama/status/220919880902381568
Barack Obama,@BarackObama,2012-07-03T20:32:35.000Z,"Barack Obama
@BarackObama
·
Jul 3, 2012","President Obama released a statement today on the passing of Andy Griffith: http://OFA.BO/DmysC9
61
378
108",,61,378,108,[],https://twitter.com/BarackObama/status/220253726559051776
Barack Obama,@BarackObama,2012-07-05T14:03:48.000Z,"Barack Obama
@BarackObama
·
Jul 5, 2012","Congress has 29 days to take action on jobs before the summer recess—tell them stalling is not an option: http://OFA.BO/N3mYN2
131
440
107",,131,440,107,[],https://twitter.com/BarackObama/status/220880663157547010
Barack Obama,@BarackObama,2012-07-03T14:01:28.000Z,"Barack Obama
@BarackObama
·
Jul 3, 2012","Just 31 days until Congress goes on summer recess: Tell them to get to work passing the President’s jobs plan. http://OFA.BO/PipTiX
137
380
99",,137,380,99,[],https://twitter.com/BarackObama/status/220155300290887682
Barack Obama,@BarackObama,2012-07-03T17:00:20.000Z,"Barack Obama
@BarackObama
·
Jul 3, 2012","""It’s hard not to support someone who fights for you like that."" http://OFA.BO/3TGAnv #ACA
92
310
110",,92,310,110,[],https://twitter.com/BarackObama/status/220200314974896130
Barack Obama,@BarackObama,2012-07-04T18:04:05.000Z,"Barack Obama
@BarackObama
·
Jul 4, 2012","A Vietnam veteran on how President Obama has stood up for servicemembers, and why he's in for 2012: http://OFA.BO/mVFSEr
98
309
109",,98,309,109,[],https://twitter.com/BarackObama/status/220578745474490368
Barack Obama,@BarackObama,2012-07-03T23:53:43.000Z,"Barack Obama
@BarackObama
·
Jul 3, 2012","RT 
@TruthTeam2012
: A map of the offshore tax havens where Romney invests his millions: http://OFA.BO/yBFxcA
143
463
125",,143,463,125,[],https://twitter.com/BarackObama/status/220304344745115648
Barack Obama,@BarackObama,2012-07-05T21:57:52.000Z,"Barack Obama
@BarackObama
·
Jul 5, 2012","“It makes me very proud to see President Obama fighting for our troops to honor their service.” http://OFA.BO/o5FDhq
76
198
95",,76,198,95,[],https://twitter.com/BarackObama/status/220999966309621760
Barack Obama,@BarackObama,2012-07-05T15:57:21.000Z,"Barack Obama
@BarackObama
·
Jul 5, 2012","Watch live: President Obama speaks about the economy in Ohio. http://OFA.BO/7jcFjR
28
152
63",,28,152,63,[],https://twitter.com/BarackObama/status/220909238501900288
Barack Obama,@BarackObama,2012-07-03T15:53:59.000Z,"Barack Obama
@BarackObama
·
Jul 3, 2012","Vanity Fair on “Romney’s familiarity with foreign tax havens,” including Switzerland and Grand Cayman: http://OFA.BO/P2KzSD
85
329
90",,85,329,90,[],https://twitter.com/BarackObama/status/220183615953313793
Barack Obama,@BarackObama,2012-07-02T23:21:15.000Z,"Barack Obama
@BarackObama
·
Jul 2, 2012","""When the Affordable Care Act passed, there was this lump in my throat that said 'this is for me.’” http://OFA.BO/6B55nP #ACA
150
275
108",,150,275,108,[],https://twitter.com/BarackObama/status/219933786178191360
Barack Obama,@BarackObama,2012-07-03T22:36:12.000Z,"Barack Obama
@BarackObama
·
Jul 3, 2012","General Motors and Chrysler report double-digit sales growth in June: http://OFA.BO/sD8ioC #MadeInAmerica
103
470
114",,103,470,114,[],https://twitter.com/BarackObama/status/220284838819794944
Barack Obama,@BarackObama,2012-07-02T22:18:08.000Z,"Barack Obama
@BarackObama
·
Jul 2, 2012","Make calls for this campaign from anywhere: http://OFA.BO/3LChBK #Obama2012
70
180
89",,70,180,89,[],https://twitter.com/BarackObama/status/219917901707223040
Barack Obama,@BarackObama,2012-07-05T15:10:29.000Z,"Barack Obama
@BarackObama
·
Jul 5, 2012","President Obama kicks off a two-day bus tour through Ohio and Pennsylvania today: http://OFA.BO/AJtCLf
98
223
77",,98,223,77,[],https://twitter.com/BarackObama/status/220897442957234176
Barack Obama,@BarackObama,2012-07-05T15:59:12.000Z,"Barack Obama
@BarackObama
·
Jul 5, 2012","We’ll be live-tweeting the President’s speech on 
@Obama2012
—follow along for the latest.
37
143
55",,37,143,55,[],https://twitter.com/BarackObama/status/220909705680261120
Barack Obama,@BarackObama,2012-07-03T21:57:22.000Z,"Barack Obama
@BarackObama
·
Jul 3, 2012","Join the National Call Team to make some of the most important calls of this campaign: http://OFA.BO/2bv5z9
51
165
63",,51,165,63,[],https://twitter.com/BarackObama/status/220275064661213184
Barack Obama,@BarackObama,2012-07-05T21:04:46.000Z,"Barack Obama
@BarackObama
·
Jul 5, 2012","""Betting on America means working on the issues the people need, and he's for the people."" http://OFA.BO/eZndta
93
209
84",,93,209,84,[],https://twitter.com/BarackObama/status/220986602044923904
Barack Obama,@BarackObama,2012-07-02T21:31:53.000Z,"Barack Obama
@BarackObama
·
Jul 2, 2012","Get the tools you need to organize your community for President Obama: http://OFA.BO/u9SZnP #Obama2012
70
185
91",,70,185,91,[],https://twitter.com/BarackObama/status/219906261431492608
Barack Obama,@BarackObama,2012-07-05T22:47:03.000Z,"Barack Obama
@BarackObama
·
Jul 5, 2012","President Obama spoke to supporters in Ohio about growing our economy from the middle class out—not from the top down: http://OFA.BO/uReb4i
108
253
89",,108,253,89,[],https://twitter.com/BarackObama/status/221012342790557696
Barack Obama,@BarackObama,2012-07-03T21:08:10.000Z,"Barack Obama
@BarackObama
·
Jul 3, 2012","President Obama's message to the small towns and rural communities driving America's economic recovery: http://OFA.BO/pXKXp6
80
193
67",,80,193,67,[],https://twitter.com/BarackObama/status/220262680869605377
Barack Obama,@BarackObama,2012-07-05T17:01:00.000Z,"Barack Obama
@BarackObama
·
Jul 5, 2012","RT 
@Obama2012
: POTUS: “There are plenty of powerful special interests and their allies in Washington who want to keep things as they are.”
79
121
57",,79,121,57,[],https://twitter.com/BarackObama/status/220925256444022784
Barack Obama,@BarackObama,2012-07-07T19:30:06.000Z,"Barack Obama
@BarackObama
·
Jul 7, 2012","Having a little bit of fun:
397
2,754
1,164",,397,"2,754","1,164",[],https://twitter.com/BarackObama/status/221687551285657601
Barack Obama,@BarackObama,2012-07-09T15:25:20.000Z,"Barack Obama
@BarackObama
·
Jul 9, 2012","Don’t disappoint 
@AzizAnsari
:
60
1,769
694",,60,"1,769",694,['https://pbs.twimg.com/media/AxXyz7hCAAETPQG?format=jpg&name=small'],https://twitter.com/BarackObama/status/222350730583998464
Barack Obama,@BarackObama,2012-07-10T15:52:01.000Z,"Barack Obama
@BarackObama
·
Jul 10, 2012","We need to close this gap:
195
511
105",,195,511,105,[],https://twitter.com/BarackObama/status/222719836957052930
Barack Obama,@BarackObama,2012-07-10T17:36:55.000Z,"Barack Obama
@BarackObama
·
Jul 10, 2012","Bipartisanship: http://instagr.am/p/M544ZTnMO8/
60
308
142",,60,308,142,[],https://twitter.com/BarackObama/status/222746235872882690
Barack Obama,@BarackObama,2012-07-10T19:14:28.000Z,"Barack Obama
@BarackObama
·
Jul 10, 2012","“As long as I’m President, I will wake up every day and fight for American jobs.”—President Obama
309
1,032
315",,309,"1,032",315,[],https://twitter.com/BarackObama/status/222770785322934272
Barack Obama,@BarackObama,2012-07-09T16:47:06.000Z,"Barack Obama
@BarackObama
·
Jul 9, 2012","POTUS: “I believe it’s time to let the tax cuts for the wealthiest Americans—folks like myself—to expire.”
100
643
145",,100,643,145,[],https://twitter.com/BarackObama/status/222371309936582657
Barack Obama,@BarackObama,2012-07-10T18:22:27.000Z,"Barack Obama
@BarackObama
·
Jul 10, 2012","President Obama: ""This will be my last political campaign, no matter what.""
133
489
98",,133,489,98,[],https://twitter.com/BarackObama/status/222757692664594434
Barack Obama,@BarackObama,2012-07-09T16:31:58.000Z,"Barack Obama
@BarackObama
·
Jul 9, 2012","POTUS: ""We don’t need more top-down economics. We’ve tried that theory. We’ve seen what happens.""
115
470
94",,115,470,94,[],https://twitter.com/BarackObama/status/222367501831507968
Barack Obama,@BarackObama,2012-07-10T18:14:29.000Z,"Barack Obama
@BarackObama
·
Jul 10, 2012","President Obama: “All we ask is for our hard work to pay off; for our responsibility to be rewarded.”
74
491
117",,74,491,117,[],https://twitter.com/BarackObama/status/222755689934761984
Barack Obama,@BarackObama,2012-07-09T17:00:37.000Z,"Barack Obama
@BarackObama
·
Jul 9, 2012","POTUS: ""I'm calling on Congress to extend the tax cuts for the 98 percent of Americans who make less than $250,000 for another year.""
102
596
114",,102,596,114,[],https://twitter.com/BarackObama/status/222374711827505152
Barack Obama,@BarackObama,2012-07-10T18:14:01.000Z,"Barack Obama
@BarackObama
·
Jul 10, 2012","POTUS: “America's never been a country of people looking for handouts; we’re a nation of dreamers and doers. We work for what we’ve got.”
93
452
118",,93,452,118,[],https://twitter.com/BarackObama/status/222755570875244544
Barack Obama,@BarackObama,2012-07-09T16:24:07.000Z,"Barack Obama
@BarackObama
·
Jul 9, 2012","President Obama: “Our core mission as an administration and as a country has to be rebuilding an economy where work pays off.”
109
455
114",,109,455,114,[],https://twitter.com/BarackObama/status/222365526373052416
Barack Obama,@BarackObama,2012-07-07T21:07:10.000Z,"Barack Obama
@BarackObama
·
Jul 7, 2012","A big problem right now: http://OFA.BO/xJTBtB
231
216
107",,231,216,107,[],https://twitter.com/BarackObama/status/221711983353921537
Barack Obama,@BarackObama,2012-07-10T19:02:22.000Z,"Barack Obama
@BarackObama
·
Jul 10, 2012","POTUS: “Doesn't it make sense to agree to keep taxes low for the 98% of Americans who are working hard and can’t afford a tax hike?”
137
501
118",,137,501,118,[],https://twitter.com/BarackObama/status/222767737301254144
Barack Obama,@BarackObama,2012-07-10T18:38:57.000Z,"Barack Obama
@BarackObama
·
Jul 10, 2012","President Obama: “We don’t need more top-down economics. What we need is someone who's going to fight every day to grow the middle class.”
161
609
137",,161,609,137,[],https://twitter.com/BarackObama/status/222761844278964224
Barack Obama,@BarackObama,2012-07-07T15:43:49.000Z,"Barack Obama
@BarackObama
·
Jul 7, 2012","President Obama is standing up for the middle class. Stand with him: http://OFA.BO/DJCR8X
216
611
167",,216,611,167,[],https://twitter.com/BarackObama/status/221630609997565953
Barack Obama,@BarackObama,2012-07-07T16:38:07.000Z,"Barack Obama
@BarackObama
·
Jul 7, 2012","“In America, a higher education cannot be a luxury reserved for just a privileged few.” http://OFA.BO/qM4bdS #DontDoubleMyRate
191
1,148
202",,191,"1,148",202,[],https://twitter.com/BarackObama/status/221644275878871040
Barack Obama,@BarackObama,2012-07-09T19:22:59.000Z,"Barack Obama
@BarackObama
·
Jul 9, 2012","“Thank you for making it easier to pursue my dreams.” http://OFA.BO/9J4yKf #ACA
116
262
116",,116,262,116,[],https://twitter.com/BarackObama/status/222410541153529857
Barack Obama,@BarackObama,2012-07-10T18:30:13.000Z,"Barack Obama
@BarackObama
·
Jul 10, 2012","President Obama: ""This election is about breaking that stalemate.""
61
176
63",,61,176,63,[],https://twitter.com/BarackObama/status/222759646635630593
Barack Obama,@BarackObama,2012-07-09T18:10:34.000Z,"Barack Obama
@BarackObama
·
Jul 9, 2012","Over 98% of donations to the campaign in June were less than $250, and the average donation was $52.54.
61
267
80",,61,267,80,[],https://twitter.com/BarackObama/status/222392316269297664
Barack Obama,@BarackObama,2012-07-10T15:16:45.000Z,"Barack Obama
@BarackObama
·
Jul 10, 2012","Stand with President Obama: Tell Republicans in Congress to extend tax cuts for middle-class families. http://OFA.BO/6zxayK
98
404
106",,98,404,106,[],https://twitter.com/BarackObama/status/222710962107588608
Barack Obama,@BarackObama,2012-07-10T01:21:41.000Z,"Barack Obama
@BarackObama
·
Jul 9, 2012","Why I give: “We can pull ourselves out of this recession by doing what we do best."" http://OFA.BO/wcrx6C
190
332
157",,190,332,157,[],https://twitter.com/BarackObama/status/222500809882087424
Barack Obama,@BarackObama,2012-07-10T18:07:13.000Z,"Barack Obama
@BarackObama
·
Jul 10, 2012","President Obama: ""I'm betting that you will be as fired up as you were in 2008, because you know the stakes.""
99
291
78",,99,291,78,[],https://twitter.com/BarackObama/status/222753860379348994
Barack Obama,@BarackObama,2012-07-09T18:06:52.000Z,"Barack Obama
@BarackObama
·
Jul 9, 2012","More than 706,000 people donated to #Obama2012 in June—and more than 181,000 of them were giving for the first time.
55
220
76",,55,220,76,[],https://twitter.com/BarackObama/status/222391385234481152
Barack Obama,@BarackObama,2012-07-09T18:04:56.000Z,"Barack Obama
@BarackObama
·
Jul 9, 2012","The campaign raised more than $71 million across committees in June. Thanks to everyone who chipped in.
57
152
71",,57,152,71,[],https://twitter.com/BarackObama/status/222390895851483137
Barack Obama,@BarackObama,2012-07-08T15:31:06.000Z,"Barack Obama
@BarackObama
·
Jul 8, 2012","Congress has just 26 days until summer recess. Tell them to get to work on jobs: http://OFA.BO/5Tuhen
260
541
114",,260,541,114,[],https://twitter.com/BarackObama/status/221989796459978752
Barack Obama,@BarackObama,2012-07-07T20:20:33.000Z,"Barack Obama
@BarackObama
·
Jul 7, 2012","Last call for a chance to have coffee on the campaign trail with VP Biden—your odds are better than you think: http://OFA.BO/xKoEP6
133
151
99",,133,151,99,[],https://twitter.com/BarackObama/status/221700249822040064
Barack Obama,@BarackObama,2012-07-07T18:30:38.000Z,"Barack Obama
@BarackObama
·
Jul 7, 2012","It’s just like a field office—only you can access it anytime, anywhere. Join Dashboard: http://OFA.BO/8UJtGz #Obama2012
44
178
93",,44,178,93,[],https://twitter.com/BarackObama/status/221672588634632192
Barack Obama,@BarackObama,2012-07-09T20:02:06.000Z,"Barack Obama
@BarackObama
·
Jul 9, 2012","We crunched the numbers: http://OFA.BO/8s4Ywb
84
108
68",,84,108,68,[],https://twitter.com/BarackObama/status/222420385075965953
Barack Obama,@BarackObama,2012-07-09T14:04:17.000Z,"Barack Obama
@BarackObama
·
Jul 9, 2012","Just 25 days left before Congress leaves for summer recess. Tell them that stalling on jobs isn’t an option: http://OFA.BO/hD4Uoz
101
400
98",,101,400,98,[],https://twitter.com/BarackObama/status/222330335361384449
Barack Obama,@BarackObama,2012-07-10T18:00:13.000Z,"Barack Obama
@BarackObama
·
Jul 10, 2012","We’ll be live-tweeting the President’s speech on 
@Obama2012
—follow along for the latest.
29
100
58",,29,100,58,[],https://twitter.com/BarackObama/status/222752098457092096
Barack Obama,@BarackObama,2012-07-09T16:06:16.000Z,"Barack Obama
@BarackObama
·
Jul 9, 2012","Watch live: President Obama speaks on the need for Congress to extend tax cuts for middle-class families. http://wh.gov/live
38
207
68",,38,207,68,[],https://twitter.com/BarackObama/status/222361035305254912
Barack Obama,@BarackObama,2012-07-10T16:16:05.000Z,"Barack Obama
@BarackObama
·
Jul 10, 2012","We're building this campaign the right way—with small donations from grassroots supporters. Own a piece of it: http://OFA.BO/Sa8qYc
108
209
75",,108,209,75,[],https://twitter.com/BarackObama/status/222725890570862593
Barack Obama,@BarackObama,2012-07-09T21:45:00.000Z,"Barack Obama
@BarackObama
·
Jul 9, 2012","We’ve got a new #Obama2012 bumper sticker design, and it’s yours for $5: http://OFA.BO/xSZcQT
137
154
76",,137,154,76,[],https://twitter.com/BarackObama/status/222446278573957120
Barack Obama,@BarackObama,2012-07-10T20:12:37.000Z,"Barack Obama
@BarackObama
·
Jul 10, 2012","Stand with the President to urge Congress to extend tax cuts for middle-class families: http://OFA.BO/1VH4su
100
375
88",,100,375,88,[],https://twitter.com/BarackObama/status/222785418939207680
Barack Obama,@BarackObama,2012-07-10T14:13:51.000Z,"Barack Obama
@BarackObama
·
Jul 10, 2012","Congress only has 24 days before the summer recess to act on jobs. Tell them to get to work: http://OFA.BO/peS933
107
311
92",,107,311,92,[],https://twitter.com/BarackObama/status/222695130786840578
Barack Obama,@BarackObama,2012-07-09T20:51:23.000Z,"Barack Obama
@BarackObama
·
Jul 9, 2012","President Obama on why we need Congress to act now to extend tax cuts for middle-class Americans: http://OFA.BO/sLAhxj
77
264
92",,77,264,92,[],https://twitter.com/BarackObama/status/222432784990478336
Barack Obama,@BarackObama,2012-07-09T18:15:55.000Z,"Barack Obama
@BarackObama
·
Jul 9, 2012","While June was our best month so far, we still got beat: Romney & the GOP brought in $106 million. Help close the gap: http://OFA.BO/79SQKy
116
207
79",,116,207,79,[],https://twitter.com/BarackObama/status/222393663307776000
Barack Obama,@BarackObama,2012-07-09T18:02:41.000Z,"Barack Obama
@BarackObama
·
Jul 9, 2012","News today: Our FEC numbers. As of June, more than 2.4 million people have stepped up to own a piece of this campaign.
35
105
55",,35,105,55,[],https://twitter.com/BarackObama/status/222390329750458368
Barack Obama,@BarackObama,2012-07-10T21:53:24.000Z,"Barack Obama
@BarackObama
·
Jul 10, 2012","Why Nancy gives: “I believe in the America he wants for my grandchildren.” http://OFA.BO/FyCxZJ #Obama2012
68
129
82",,68,129,82,[],https://twitter.com/BarackObama/status/222810783015383040
Barack Obama,@BarackObama,2012-07-10T21:09:02.000Z,"Barack Obama
@BarackObama
·
Jul 10, 2012","President Obama this morning: ""We're getting outraised—a first for a sitting president, if this continues."" http://OFA.BO/EDFZUK
115
182
79",,115,182,79,[],https://twitter.com/BarackObama/status/222799615559335936
Barack Obama,@BarackObama,2012-07-10T18:28:36.000Z,"Barack Obama
@BarackObama
·
Jul 10, 2012","POTUS: “What’s holding us back from meeting this challenge … is a stalemate in Washington between two fundamentally different views.”
55
133
54",,55,133,54,[],https://twitter.com/BarackObama/status/222759239460995073
Barack Obama,@BarackObama,2012-07-10T17:59:13.000Z,"Barack Obama
@BarackObama
·
Jul 10, 2012","Watch live: President Obama speaks in Iowa about why we've got to extend middle-class tax cuts. http://OFA.BO/dHA8S2
27
130
48",,27,130,48,[],https://twitter.com/BarackObama/status/222751847365099521
Barack Obama,@BarackObama,2012-07-12T21:58:28.000Z,"Barack Obama
@BarackObama
·
Jul 12, 2012","What drives our economy:
164
403
143",,164,403,143,['https://pbs.twimg.com/media/AxopkDKCAAACDeD?format=png&name=small'],https://twitter.com/BarackObama/status/223536830803476482
Barack Obama,@BarackObama,2012-07-11T18:39:52.000Z,"Barack Obama
@BarackObama
·
Jul 11, 2012","He’s fighting for American families—RT if you’re with him:
136
1,675
209",,136,"1,675",209,[],https://twitter.com/BarackObama/status/223124464211206144
Barack Obama,@BarackObama,2012-07-13T01:14:15.000Z,"Barack Obama
@BarackObama
·
Jul 12, 2012","Five ways Mitt Romney simply isn't leveling with the American people:
307
1,137
225",,307,"1,137",225,['https://pbs.twimg.com/media/AxpWXw9CQAA9pmC?format=png&name=small'],https://twitter.com/BarackObama/status/223586097781948417
Barack Obama,@BarackObama,2012-07-11T16:52:34.000Z,"Barack Obama
@BarackObama
·
Jul 11, 2012","FACT: Since taking office, President Obama has cut taxes for the typical American family by $3,600. #progress
180
1,084
172",,180,"1,084",172,[],https://twitter.com/BarackObama/status/223097461974114304
Barack Obama,@BarackObama,2012-07-14T18:49:09.000Z,"Barack Obama
@BarackObama
·
Jul 14, 2012","POTUS in the Virginia rain: http://instagram.com/p/NEksNyGuQO/
75
303
149",,75,303,149,[],https://twitter.com/BarackObama/status/224213962718330880
